w_PLA_57 = (2.340213, 6.282726, -47.564942, 39.693185, -53.057933, -21.969246, -57.361471, 27.732387, -21.457896, -8.560831, 21.140818, -6.429917, -6.214038)
w_PLA_58 = (2.726698, 6.111822, -54.209163, 47.586618, -61.846913, -24.774199, -66.268416, 34.286817, -25.990901, -10.169547, 26.493314, -6.458035, -10.699459)
w_PLA_59 = (2.535182, 5.818036, -52.818111, 43.242507, -59.625878, -23.712461, -62.410243, 30.118874, -23.934008, -9.438151, 22.322263, -6.144677, -7.120214)
w_PLA_60 = (2.328405, 6.032545, -47.552571, 39.659735, -53.260903, -21.714839, -57.066111, 27.771886, -21.415274, -8.629526, 21.144683, -6.110162, -6.624130)
w_PLA_61 = (2.912170, 7.021201, -55.796521, 51.170503, -64.004240, -26.051928, -70.563589, 37.011334, -27.364515, -10.358793, 29.593872, -6.739559, -12.005510)
w_PLA_62 = (2.744496, 6.364250, -54.783570, 48.138920, -62.241258, -24.598716, -66.000242, 34.853351, -25.951532, -10.212948, 26.683104, -6.447136, -10.715861)
w_PLA_63 = (2.320012, 5.990545, -48.809246, 38.448065, -54.164717, -22.344299, -57.357665, 25.812209, -21.421149, -8.228921, 18.808605, -6.326937, -3.902777)
w_PLA_64 = (2.729064, 6.261357, -54.293930, 47.811694, -61.798286, -24.525305, -65.737104, 34.424027, -25.946435, -9.943086, 26.342453, -6.310766, -10.296861)
w_PLA_65 = (2.551583, 6.225599, -51.983197, 44.302307, -58.790228, -23.276193, -62.095815, 31.599969, -23.777699, -9.562936, 23.942258, -6.116929, -8.400551)
w_PLA_66 = (2.930986, 8.198249, -52.766540, 50.951442, -59.887421, -26.921011, -71.438838, 37.385804, -27.101184, -10.136904, 31.401507, -8.704184, -12.730394)
w_PLA_67 = (2.279097, 5.958155, -48.219550, 38.004079, -53.373346, -21.742593, -55.957022, 25.762075, -20.933207, -8.285384, 18.662873, -6.192425, -4.136395)
w_PLA_68 = (1.913892, 6.355080, -35.987955, 32.402200, -39.780190, -17.974631, -46.998385, 23.003128, -16.675970, -6.752001, 19.157853, -6.146991, -5.720282)
w_PLA_69 = (2.841923, 7.496599, -55.284205, 48.752319, -62.595551, -26.279714, -69.916036, 34.508993, -26.166358, -10.141380, 27.657805, -7.411029, -9.690223)
w_PLA_70 = (2.241781, 6.488419, -42.500108, 38.685009, -47.660029, -20.576505, -54.501276, 27.922053, -20.295716, -8.075601, 22.758577, -6.457391, -8.285046)
w_PLA_71 = (2.907718, 8.508622, -52.609299, 49.929586, -59.264710, -27.161336, -71.450049, 36.352178, -26.567559, -10.099253, 30.702370, -9.179083, -11.850446)
w_PLA_72 = (2.325904, 6.205439, -47.579331, 39.604734, -52.961807, -21.710847, -56.593031, 27.736446, -21.405207, -8.479231, 20.786368, -6.330280, -5.977879)
w_PLA_73 = (2.098788, 5.967653, -41.841211, 35.531395, -46.573642, -19.684633, -51.301466, 24.674740, -19.053486, -7.315194, 19.070412, -5.876143, -5.100763)
w_PLA_74 = (2.729477, 6.107166, -53.975365, 47.586622, -61.458762, -24.718477, -65.892124, 34.224661, -26.043648, -10.033928, 26.415121, -6.505332, -10.720584)
w_PLA_75 = (2.847775, 7.581180, -55.397192, 48.917112, -62.524486, -26.153052, -69.512484, 34.647718, -26.170348, -10.154433, 27.654265, -7.410812, -9.685290)
w_PLA_76 = (1.909580, 6.349162, -36.244064, 32.462408, -39.964323, -17.831045, -46.596940, 23.112098, -16.657949, -6.709677, 18.927934, -6.095421, -5.513156)
w_PLA_77 = (2.742950, 6.136678, -54.227438, 48.015488, -61.869930, -24.674783, -66.109853, 34.566908, -26.177666, -9.992207, 26.640305, -6.325266, -10.767258)
w_PLA_78 = (2.109737, 6.367953, -41.198764, 36.393304, -45.899874, -19.421840, -51.296243, 26.089355, -18.844069, -7.641333, 20.661659, -6.045819, -6.461713)
w_PLA_79 = (1.931680, 6.357487, -36.189663, 32.893319, -40.031242, -18.043906, -47.147015, 23.459359, -16.958318, -6.723813, 19.381210, -6.159994, -5.807556)
w_PLA_80 = (3.024159, 8.266096, -53.685430, 52.109834, -61.113402, -28.339052, -74.527049, 38.051953, -28.265655, -10.244189, 32.339465, -9.398608, -13.194082)
w_PLA_81 = (3.004560, 8.982811, -53.254876, 51.289356, -60.153396, -28.331933, -74.581945, 37.249391, -27.316504, -10.254732, 32.241466, -9.750373, -12.540387)
w_PLA_82 = (2.769090, 6.418949, -55.177352, 48.377679, -62.508347, -24.757512, -66.168229, 34.744963, -26.176883, -10.194909, 26.586919, -6.449885, -10.531295)
w_PLA_83 = (2.449422, 5.855973, -49.171162, 43.221090, -55.908813, -21.709310, -58.770008, 31.302612, -22.823011, -9.243943, 24.014106, -5.451114, -9.519975)
w_PLA_84 = (3.240400, 10.387147, -52.097451, 55.765680, -59.163205, -30.709964, -80.667133, 41.821496, -29.433126, -10.619916, 38.322697, -11.945103, -16.653182)
w_PLA_85 = (2.844982, 6.578331, -53.964964, 50.857671, -61.990562, -24.906082, -67.745554, 37.706383, -27.074372, -10.372168, 29.955041, -6.566534, -13.556093)
w_PLA_86 = (2.808305, 6.613599, -53.404169, 49.946113, -61.332363, -24.683422, -67.187532, 36.768231, -26.570619, -10.229511, 29.355513, -6.432789, -12.892732)
w_PLA_87 = (2.567709, 6.244176, -52.352146, 44.573803, -59.131338, -23.365980, -62.214206, 31.754378, -23.958543, -9.615074, 23.969392, -6.135936, -8.358750)
w_PLA_88 = (2.633087, 6.496238, -52.630966, 44.932530, -59.542221, -24.460433, -64.751509, 31.440883, -24.537032, -9.512678, 24.489210, -6.591008, -8.287367)
w_PLA_89 = (1.911235, 6.345669, -35.978541, 32.410508, -39.792300, -17.905426, -46.843516, 22.934353, -16.667805, -6.636827, 19.011166, -6.037729, -5.484392)
