w_PLA_118 = (1.915612, 6.344970, -36.178248, 32.488249, -40.023515, -17.921319, -46.961939, 22.974643, -16.671671, -6.673314, 19.020958, -5.995982, -5.520172)
w_PLA_119 = (2.522863, 6.150120, -50.719352, 43.737480, -57.369359, -23.032822, -61.245041, 31.132349, -23.620231, -9.260455, 23.792772, -6.135358, -8.412600)
w_PLA_120 = (2.850858, 7.774819, -55.301265, 48.792735, -62.130188, -26.531768, -69.872061, 34.804527, -26.162099, -10.229752, 27.754600, -8.079702, -9.713993)
w_PLA_121 = (2.815319, 6.584329, -53.329659, 50.541863, -61.221026, -24.436032, -66.624432, 37.619572, -26.718139, -10.301993, 29.833752, -6.424354, -13.537586)
w_PLA_122 = (2.857559, 6.531188, -54.286509, 50.976349, -62.458082, -25.079499, -68.244453, 37.633366, -27.149168, -10.356155, 29.930361, -6.499155, -13.535522)
w_PLA_123 = (1.914448, 6.188466, -36.091796, 32.418966, -39.983944, -17.876006, -46.820704, 22.876178, -16.761086, -6.673654, 18.970442, -5.918629, -5.727424)
w_PLA_124 = (2.958019, 8.308463, -53.261105, 51.165245, -60.365420, -27.229689, -72.163394, 37.293496, -27.232309, -10.216330, 31.510362, -8.787742, -12.741079)
w_PLA_125 = (2.731641, 6.156289, -54.221560, 47.815350, -61.797021, -24.678432, -65.974838, 34.544103, -26.028288, -10.125203, 26.563461, -6.456603, -10.700421)
w_PLA_126 = (2.719594, 6.272959, -53.487112, 47.331982, -60.913790, -24.676858, -65.827298, 33.919714, -25.831292, -9.834577, 26.343900, -6.509079, -10.308849)
w_PLA_127 = (1.918084, 6.271288, -36.061566, 32.430025, -39.887522, -17.967439, -46.964354, 22.909792, -16.752270, -6.685514, 19.054069, -6.056156, -5.739964)
w_PLA_128 = (2.740978, 5.975076, -54.476407, 47.732017, -62.196299, -24.850409, -66.426963, 34.224517, -26.247712, -10.092583, 26.377142, -6.353712, -10.720912)
w_PLA_129 = (2.758948, 6.316289, -54.464227, 48.792092, -61.898044, -24.383448, -65.456080, 35.584323, -26.266900, -10.094904, 27.134215, -6.376169, -11.209939)
w_PLA_130 = (2.262856, 8.040143, -40.538884, 38.303956, -44.819378, -21.492331, -56.146712, 27.614754, -19.451363, -7.801257, 23.998883, -7.979339, -7.577852)
w_PLA_131 = (2.215743, 5.872306, -46.426809, 37.230449, -51.628808, -20.869608, -54.372608, 25.350566, -20.253738, -8.010397, 18.710068, -5.726107, -4.432369)
w_PLA_132 = (2.726196, 6.060661, -53.758317, 47.734767, -61.355043, -24.631661, -65.762248, 34.484815, -26.150729, -9.923221, 26.507970, -6.446099, -10.664536)
w_PLA_133 = (2.326888, 6.060594, -47.268043, 39.611733, -53.001167, -21.780776, -57.194674, 27.728869, -21.451697, -8.545825, 21.200774, -6.163035, -6.512612)
w_PLA_134 = (2.351170, 6.293945, -47.344416, 39.953776, -53.135640, -21.868181, -57.778074, 27.834208, -21.410758, -8.559849, 21.673593, -6.092794, -6.696633)
w_PLA_135 = (2.943320, 6.794421, -55.627096, 52.693372, -64.135302, -25.718957, -70.197664, 38.885167, -28.067534, -10.450681, 30.901603, -6.529669, -13.577592)
w_PLA_136 = (1.916774, 6.206119, -36.176848, 32.402929, -40.160078, -17.997378, -47.214915, 22.856450, -16.758501, -6.743799, 19.061708, -5.947546, -5.738457)
w_PLA_137 = (2.759438, 6.339817, -54.193788, 48.073372, -61.779026, -24.821988, -66.482362, 34.269909, -26.223616, -9.796002, 26.618529, -6.308616, -10.315795)
w_PLA_138 = (1.922714, 6.369788, -36.457389, 32.652174, -40.581853, -17.941738, -47.475280, 22.901254, -16.670249, -6.622580, 19.056954, -5.686000, -5.244255)
w_PLA_139 = (2.079836, 5.811556, -41.028159, 35.044892, -45.793447, -19.640762, -51.061908, 24.154004, -19.027047, -7.062838, 18.859294, -5.835151, -5.042136)
w_PLA_140 = (2.898960, 6.352756, -55.409966, 51.100848, -63.754754, -25.955391, -69.822470, 37.184164, -27.932425, -10.292935, 29.354997, -6.719971, -12.661340)
w_PLA_141 = (2.330133, 6.006993, -47.096992, 39.600026, -52.842449, -21.807314, -57.242971, 27.718511, -21.516477, -8.544008, 21.324784, -6.197796, -6.793400)
w_PLA_142 = (2.733660, 5.974984, -54.325395, 47.767535, -62.068336, -24.769582, -66.274037, 34.397522, -26.228213, -10.074153, 26.443121, -6.352671, -10.726051)
w_PLA_143 = (2.086409, 5.854868, -41.903995, 35.490062, -46.664185, -19.489685, -50.842723, 24.742280, -19.029141, -7.290415, 18.859004, -5.749032, -5.010667)
w_PLA_144 = (2.068480, 5.307576, -42.548772, 35.661493, -47.744730, -18.847696, -49.954233, 24.988010, -19.029939, -7.571824, 18.664690, -4.914661, -5.607017)
w_PLA_145 = (2.703033, 6.289867, -53.263421, 47.237089, -60.600357, -24.350236, -65.136836, 34.068508, -25.603916, -9.926596, 26.419759, -6.449832, -10.545227)
w_PLA_146 = (2.781593, 6.389087, -55.165698, 48.765433, -62.692453, -24.787364, -66.414320, 35.004301, -26.388645, -10.036730, 26.762185, -6.294147, -10.477685)
w_PLA_147 = (2.513981, 5.625037, -51.953451, 43.272904, -58.685778, -22.988964, -60.689483, 30.170730, -23.909895, -9.044624, 22.126855, -5.677990, -7.176088)
w_PLA_148 = (2.704126, 6.154839, -53.289009, 47.304827, -60.672102, -24.366531, -65.120787, 34.183489, -25.765683, -9.931866, 26.416072, -6.448328, -10.724957)
w_PLA_149 = (2.121547, 6.186202, -42.703892, 35.634909, -47.547969, -19.987084, -52.249979, 24.250373, -19.028788, -7.264661, 18.766484, -5.713278, -4.185003)
w_PLA_150 = (1.905679, 6.256515, -35.746480, 32.419390, -39.558829, -17.821478, -46.603270, 23.117542, -16.702324, -6.673971, 19.138798, -6.076270, -5.816722)
w_PLA_151 = (2.351785, 6.383408, -45.298063, 40.920193, -50.975827, -21.313968, -56.777524, 29.788413, -21.487894, -8.778388, 23.898445, -6.430455, -9.454607)
w_PLA_152 = (2.733203, 6.054756, -54.450575, 47.690291, -62.144619, -24.826128, -66.392588, 34.313352, -26.141212, -10.114696, 26.386912, -6.417247, -10.588816)
w_PLA_153 = (2.749671, 6.305527, -54.491195, 48.136562, -62.116135, -24.805753, -66.419286, 34.665073, -26.155616, -10.002900, 26.635852, -6.420540, -10.367360)
w_PLA_154 = (2.721576, 6.219851, -53.535994, 47.520967, -61.086116, -24.627901, -65.923627, 34.233033, -25.893203, -9.996768, 26.653457, -6.453193, -10.695208)
w_PLA_155 = (1.915457, 6.366269, -35.984788, 32.447540, -39.691483, -18.003926, -46.895739, 23.093738, -16.703305, -6.737657, 19.140769, -6.255156, -5.741586)
w_PLA_156 = (2.481839, 5.629196, -50.342996, 43.761131, -57.351834, -22.008404, -59.553620, 31.570853, -23.386794, -9.393086, 23.914437, -5.307123, -9.478157)
w_PLA_157 = (2.860030, 6.607733, -54.400119, 50.760476, -62.168132, -25.156469, -67.718204, 37.245146, -27.303339, -10.175185, 29.296687, -6.722955, -12.747522)
w_PLA_158 = (2.741860, 6.221253, -54.117862, 47.922827, -61.640596, -24.726510, -66.040324, 34.478014, -26.139352, -9.947364, 26.549001, -6.449408, -10.525159)
w_PLA_159 = (2.795001, 6.613020, -53.224553, 49.855913, -61.086016, -24.526376, -66.769498, 36.844734, -26.456599, -10.215804, 29.299452, -6.441767, -12.882745)
